hex_id,badQualityPercent,meeting,attendee
851e114bfffffff,0,0|1,0|1
851e118bfffffff,0,0|1,0|3
851e1193fffffff,0.67,1|2,2|3
851e11cbfffffff,0,0|1,0|1
851e11c3fffffff,0,0|1,0|1
851e11dbfffffff,0,0|3,0|3
851e11d3fffffff,0,0|1,0|1
852a1017fffffff,0.01,1|119,1|147
851e1023fffffff,0,0|1,0|1
851e102bfffffff,0,0|1,0|1
852a1007fffffff,0.01,6|635,7|934
852a100ffffffff,0.01,70|4937,92|8938
851e101bfffffff,0,0|2,0|2
852a1057fffffff,0.01,20|1074,24|1907
851e1043fffffff,0,0|1,0|1
852a1067fffffff,0.01,1|123,1|132
851e1033fffffff,0,0|4,0|10
852a106ffffffff,0.02,8|365,9|452
851e103bfffffff,0,0|2,0|2
852a1047fffffff,0.01,10|972,15|1507
851e105bfffffff,0,0|32,0|59
852a104ffffffff,0.02,13|967,19|1207
851e1053fffffff,0,0|1,0|1
852a1097fffffff,0.06,3|39,3|48
851e1083fffffff,0,0|4,0|4
852a1077fffffff,0.01,15|1351,17|2092
851e10abfffffff,0.01,1|52,1|71
851e10a3fffffff,0.03,2|72,3|100
851e109bfffffff,0,0|6,0|6
852a108ffffffff,0,0|53,0|54
851e1093fffffff,0,0|3,0|4
851e10cbfffffff,0.5,1|2,1|2
852a10d7fffffff,0.06,3|71,5|82
851e10c3fffffff,0,0|3,0|3
851e10bbfffffff,0,0|15,0|18
851e10b3fffffff,0,0|12,0|24
852a10b7fffffff,0.02,3|121,3|159
852a10cffffffff,0,1|224,1|283
852a10c7fffffff,0.01,3|297,3|331
851e10d3fffffff,0,0|2,0|3
85660b5bfffffff,0,0|1,0|1
85260b0bfffffff,0,0|1,0|1
851e0b3bfffffff,0.1,17|113,18|189
85260b63fffffff,0,0|1,0|1
85660b0bfffffff,0,0|5,0|5
851e0b8bfffffff,0,0|4,0|4
85260b9bfffffff,0,0|1,0|1
85660bbbfffffff,0,0|5,0|5
85260bd3fffffff,0,0|1,0|1
85260bc3fffffff,0,0|1,0|1
85260a13fffffff,0.01,7|341,7|1113
85260a03fffffff,0,0|5,0|5
851e0a43fffffff,0,0|2,0|2
851e0a4bfffffff,0,0|1,0|1
85260a4bfffffff,0,0|1,0|2
851e0a53fffffff,0,0|1,0|1
851e0aabfffffff,0.09,1|9,1|11
85260a73fffffff,0,0|1,0|1
851e0a93fffffff,0,0|1,0|1
85260a8bfffffff,0,0|3,0|3
85260a83fffffff,0,0|1,0|1
85260acbfffffff,0,0|2,0|2
85260d1bfffffff,0,0|2,0|2
85260d13fffffff,0,0|1,0|1
85260d03fffffff,0,0|2,0|2
851e0d4bfffffff,0,0|4,0|4
851e0d6bfffffff,0,0|1,0|1
85260d3bfffffff,0,0|3,0|3
85260d43fffffff,0,0|1,0|1
85260d93fffffff,0,0|1,0|4
85260dabfffffff,0,0|1,0|1
85260d73fffffff,0,0|1,0|5
85260d7bfffffff,0,0|4,0|4
85260d83fffffff,0.01,2|219,2|332
85260d8bfffffff,0,0|34,0|39
851e0dbbfffffff,0.5,1|3,2|4
85260dbbfffffff,0,0|5,0|6
85260dcbfffffff,0.03,1|4,1|40
851e0c03fffffff,0,0|5,0|5
85260c1bfffffff,0,0|1,0|1
851e0c0bfffffff,0.67,2|3,2|3
85260c2bfffffff,0,0|2,0|2
851e0c23fffffff,0,0|6,0|9
851e0c2bfffffff,0,0|4,0|5
851e0c1bfffffff,0,0|10,0|10
851e0c43fffffff,0,0|4,0|4
851e0c33fffffff,0,0|3,0|3
851e0c3bfffffff,0,0|2,0|2
85260c3bfffffff,0,0|1,0|2
851e0c63fffffff,0,0|2,0|2
851e0c5bfffffff,0,0|1,0|1
851e0c53fffffff,0,0|2,0|2
851e0c83fffffff,0,0|5,0|5
851e0c8bfffffff,0,0|3,0|3
851e0c73fffffff,0,0|1,0|1
85260c73fffffff,0,0|1,0|1
851e0ca3fffffff,0,0|2,0|2
851e0cabfffffff,0,0|5,0|5
851e0c9bfffffff,0,0|3,0|3
85260c8bfffffff,0,0|1,0|1
85660cc3fffffff,0,0|1,0|1
851e0cc3fffffff,0,0|1,0|1
851e0ccbfffffff,0,0|1,0|1
851e0cbbfffffff,0,0|1,0|1
85260cb3fffffff,0,0|1,0|1
85260cc3fffffff,0,0|3,0|14
852a1617fffffff,0.2,1|5,1|5
851e1603fffffff,0,0|5,0|5
852a1627fffffff,0,0|58,0|71
852a162ffffffff,0,0|18,0|22
851e162bfffffff,0,0|4,0|4
851e1623fffffff,0,0|3,0|3
852a160ffffffff,0,0|12,0|15
852a1607fffffff,0,0|7,0|7
851e1613fffffff,0,0|1,0|1
852a1657fffffff,0,0|1,0|1
85261653fffffff,0.02,1|11,1|41
8526165bfffffff,0,0|4,0|5
851e163bfffffff,0.01,4|205,4|332
852a1667fffffff,0,0|13,0|13
851e1633fffffff,0,0|2,0|2
852a1637fffffff,0,0|51,0|57
852a1697fffffff,0,0|25,0|28
852a16affffffff,0.01,1|90,1|96
852a16a7fffffff,0,0|64,0|69
852a1687fffffff,0,0|57,0|75
851e169bfffffff,0,0|1,0|1
852a168ffffffff,0,0|3,0|3
851e16c3fffffff,0,0|1,0|1
852a16b7fffffff,0.01,2|275,2|337
851e16d3fffffff,0,0|1,0|1
851e1903fffffff,0,0|1,0|1
851e192bfffffff,0.04,2|43,3|71
8566192bfffffff,0,0|1,0|2
85261933fffffff,0.01,1|32,2|232
856619dbfffffff,0.08,41|449,66|837
856619c3fffffff,0,0|5,0|6
851e199bfffffff,0,0|1,0|1
851e19c3fffffff,0,0|25,0|26
85b21957fffffff,0,0|11,0|13
852619c3fffffff,0,0|9,0|15
851e19d3fffffff,0,0|1,0|1
851e19dbfffffff,0,0|1,0|1
8526182bfffffff,0,0|1,0|1
85661823fffffff,0,0|9,0|19
8526186bfffffff,0,0|1,0|1
8526183bfffffff,0,0|8,0|8
85261833fffffff,0,0|3,0|4
8526184bfffffff,0,0|1,0|1
851e1893fffffff,0,0|1,0|1
851e18d3fffffff,0,0|1,0|1
852a1317fffffff,0,0|33,0|50
851e130bfffffff,0,0|3,0|3
852a132ffffffff,0.02,1|43,1|47
851e1323fffffff,0,0|1,0|1
851e131bfffffff,0,0|3,0|4
852a130ffffffff,0,0|1,0|1
852a1357fffffff,0.01,2|182,2|232
852a136ffffffff,0,0|22,0|25
852a1347fffffff,0,2|380,2|439
852a134ffffffff,0.01,21|1259,21|2247
851e1383fffffff,0,0|1,0|1
851e13a3fffffff,0,0|2,0|2
852a1387fffffff,0,0|62,0|92
852a138ffffffff,0,0|137,0|152
851e1393fffffff,0,0|4,0|8
851e139bfffffff,0.33,1|2,1|3
852a13d7fffffff,0.02,8|467,11|639
851e13b3fffffff,0,0|1,0|1
852a13cffffffff,0.01,2|205,2|271
851e13dbfffffff,0,0|31,0|61
851e13d3fffffff,0,0|5,0|6
852a13c7fffffff,0.02,1|48,1|50
851e1203fffffff,0,0|3,0|4
852a1217fffffff,0,0|66,0|68
851e120bfffffff,0,0|1,0|1
852a122ffffffff,0,0|172,0|206
852a1227fffffff,0,0|176,0|198
852a1207fffffff,0.02,3|135,3|148
852a120ffffffff,0,0|218,0|250
851e1243fffffff,0.04,3|39,3|74
852a1257fffffff,0,0|5,0|5
852a1267fffffff,0,0|11,0|13
852a126ffffffff,0,0|17,0|18
851e1233fffffff,0,0|2,0|2
851e123bfffffff,0,0|1,0|1
852a1237fffffff,0,0|15,0|15
851e126bfffffff,0,0|4,0|5
852a124ffffffff,0,0|8,0|8
852a1247fffffff,0,0|40,0|43
851e1253fffffff,0,0|1,0|1
851e1283fffffff,0,0|1,0|1
852a1297fffffff,0,0|91,0|99
852a12affffffff,0.01,2|266,2|289
852a12a7fffffff,0,0|365,0|429
852a1277fffffff,0.01,2|270,2|382
851e12a3fffffff,0,0|1,0|1
851e12abfffffff,0.33,1|2,1|3
85261273fffffff,0,0|1,0|1
851e1293fffffff,0,0|1,0|1
852a1287fffffff,0,0|46,0|46
852a128ffffffff,0,0|11,0|11
851e129bfffffff,0.33,1|3,1|3
851e12cbfffffff,0,0|4,0|5
851e12c3fffffff,0,0|5,0|5
852a12d7fffffff,0,0|2,0|2
851e12b3fffffff,0,0|2,0|2
851e12bbfffffff,0,0|5,0|6
852a12b7fffffff,0,2|329,2|496
852a12c7fffffff,0,0|41,0|85
852a12cffffffff,0,0|3,0|3
851e12dbfffffff,0,0|2,0|2
8526152bfffffff,0,0|2,0|2
851e1523fffffff,0,0|6,0|8
851e1543fffffff,0,0|5,0|5
851e154bfffffff,0.08,1|10,1|13
852a1557fffffff,0,0|4,0|4
851e1533fffffff,0,0|14,0|17
851e153bfffffff,0,0|1,0|1
851e1563fffffff,0,0|1,0|1
852a1547fffffff,0,0|17,0|17
852a154ffffffff,0,0|63,0|71
851e1583fffffff,0.02,1|34,1|47
851e158bfffffff,0,0|4,0|4
851e157bfffffff,0,0|1,0|2
851e15abfffffff,0,0|13,0|14
851e15a3fffffff,0,0|63,0|94
852a158ffffffff,0,0|2,0|2
851e159bfffffff,0,0|1,0|1
852a15d7fffffff,0,0|28,0|29
851e15b3fffffff,0,0|59,0|74
851e15bbfffffff,0,0|2,0|2
851e15d3fffffff,0,0|8,0|8
852a15c7fffffff,0,0|2,0|2
852a1417fffffff,0.01,4|299,4|333
851e140bfffffff,0,0|5,0|6
852a142ffffffff,0.01,2|228,2|280
852a1427fffffff,0,0|75,0|77
851e1423fffffff,0,0|10,0|10
852a1407fffffff,0.01,4|281,4|371
852a140ffffffff,0,0|13,0|14
851e1413fffffff,0,0|3,0|3
852a1457fffffff,0,0|5,0|5
851e1443fffffff,0.5,1|2,1|2
852a146ffffffff,0,0|65,0|68
852a1467fffffff,0.01,5|282,5|415
852a1437fffffff,0,0|12,0|12
852a1447fffffff,0,0|7,0|7
85261443fffffff,0,0|1,0|1
852a144ffffffff,0.05,1|20,1|20
852a1497fffffff,0,0|53,0|61
851e148bfffffff,0,0|3,0|3
852a14affffffff,0.02,3|140,3|154
852a14a7fffffff,0,0|105,0|133
852a1477fffffff,0,0|52,0|52
851e14abfffffff,0,0|2,0|2
851e14a3fffffff,0,0|1,0|1
852a1487fffffff,0,0|104,0|113
852a148ffffffff,0,0|78,0|86
851e149bfffffff,0,0|17,0|33
851e1493fffffff,0.05,1|20,1|22
852a14d7fffffff,0,0|2,0|2
851e14cbfffffff,0,0|2,0|2
851e14bbfffffff,0,0|10,0|11
851e14b3fffffff,0,0|4,0|4
852a14b7fffffff,0,0|32,0|34
851e14dbfffffff,0,0|2,0|2
851e14d3fffffff,0,0|4,0|4
852a14cffffffff,0,0|3,0|3
85121e27fffffff,0,0|3,0|5
851e1e8bfffffff,0,0|1,0|1
851e1eb3fffffff,0,0|7,0|7
85262113fffffff,0,0|7,0|9
8526212bfffffff,0,0|9,0|9
85262123fffffff,0,0|6,0|12
8526210bfffffff,0,0|5,0|8
85262153fffffff,0,0|4,0|4
8566211bfffffff,0,0|1,0|1
851e214bfffffff,0,0|1,0|1
851e2133fffffff,0,0|1,0|1
8526216bfffffff,0,0|2,0|2
85262133fffffff,0,0|5,0|6
8526214bfffffff,0,0|14,0|17
85262143fffffff,0,0|2,0|2
8526219bfffffff,0.01,2|124,2|290
851e218bfffffff,0,0|1,0|1
852621a3fffffff,0,0|45,0|73
851e2173fffffff,0,0|1,0|1
852621abfffffff,0,0|1,0|1
851e21a3fffffff,0,0|1,0|1
85262183fffffff,0,0|9,0|9
852621d3fffffff,0,0|5,0|6
852621dbfffffff,0,0|4,0|4
851e21c3fffffff,0,0|1,0|1
851e21b3fffffff,0.03,2|63,2|74
851e21bbfffffff,0,0|6,0|6
852621b3fffffff,0.02,1|48,1|52
852621bbfffffff,0,0|37,0|40
852621c3fffffff,0,0|2,0|2
851e21dbfffffff,0.33,1|3,1|3
851e200bfffffff,0,0|5,0|7
851e2003fffffff,0,0|1,0|1
851e2013fffffff,0,0|1,0|1
8526200bfffffff,0,0|1,0|1
851e201bfffffff,0,0|1,0|1
851e2043fffffff,0.01,10|274,11|844
851e204bfffffff,0,0|9,0|11
85262053fffffff,0,0|1,0|2
851e203bfffffff,0,0|1,0|1
851e206bfffffff,0,0|2,0|2
8526203bfffffff,0,0|1,0|1
851e2063fffffff,0,0|1,0|1
851e2083fffffff,0,0|1,0|1
8526209bfffffff,0,0|1,0|1
851e207bfffffff,0,0|3,0|4
8526207bfffffff,0,0|3,0|7
851e20a3fffffff,0,0|1,0|1
85262083fffffff,0,0|4,0|4
851e209bfffffff,0,0|1,0|2
852620dbfffffff,0,0|8,0|10
851e20cbfffffff,0,0|1,0|1
851e20b3fffffff,0,0|1,0|1
852620c3fffffff,0,0|2,0|2
85261b1bfffffff,0,0|1,0|1
851e1b0bfffffff,0,0|1,0|1
851e1b2bfffffff,0.04,15|230,26|666
851e1b13fffffff,0.04,1|20,1|25
851e1b3bfffffff,0,0|1,0|1
85261b43fffffff,0,0|1,0|1
851e1b5bfffffff,0,0|1,0|1
851e1ba3fffffff,0,0|2,0|2
85661ba3fffffff,0,0|1,0|4
85261bc3fffffff,0,0|1,0|1
85261bcbfffffff,0,0|1,0|1
851e1a0bfffffff,0,0|2,0|2
851e1a13fffffff,0,0|1,0|1
85261a03fffffff,0,0|1,0|1
85261a6bfffffff,0,0|1,0|1
851e1a5bfffffff,0,0|1,0|1
85261ad3fffffff,0,0|3,0|5
851e1ab3fffffff,0,0|3,0|3
85b21d87fffffff,0,0|3,0|3
851e1d13fffffff,0,0|1,0|1
851e1d1bfffffff,0,0|9,0|9
85261d6bfffffff,0,0|15,0|31
85261d63fffffff,0,0|5,0|50
851e1d8bfffffff,0,0|6,0|6
851e1d83fffffff,0,0|2,0|2
85261d73fffffff,0,0|2,0|2
851e1d93fffffff,0,0|1,0|1
85261d83fffffff,0,0|1,0|1
851e1dc3fffffff,0,0|1,0|1
85261dd3fffffff,0,0|1,0|2
851e1dbbfffffff,0,0|3,0|3
85261dbbfffffff,0,0|15,0|24
851e1dd3fffffff,0,0|1,0|1
851e1c0bfffffff,0,0|2,0|2
851e1c03fffffff,0,0|3,0|3
851e1c23fffffff,0.5,1|2,1|2
851e1c13fffffff,0,0|8,0|12
851e1c1bfffffff,0,0|4,0|4
85261c6bfffffff,0,0|1,0|1
851e1c63fffffff,0,0|1,0|1
851e1c83fffffff,0,0|6,0|6
85261c93fffffff,0,0|2,0|3
851e1c8bfffffff,0,0|3,0|3
851e1cabfffffff,0,0|1,0|1
851e1c93fffffff,0,0|1,0|1
851e1cbbfffffff,0,0|7,0|7
851e1cdbfffffff,0,0|1,0|1
851e260bfffffff,0,0|3,0|5
8526261bfffffff,0,0|1,0|1
851e263bfffffff,0,0|3,0|4
851e2633fffffff,0,0|3,0|6
851e266bfffffff,0,0|6,0|6
851e2663fffffff,0,0|1,0|1
851e2653fffffff,0,0|2,0|3
851e268bfffffff,0,0|1,0|1
852626a3fffffff,0,0|4,0|4
851e2673fffffff,0,0|1,0|1
85b22607fffffff,0.01,1|78,1|122
8526267bfffffff,0,0|1,0|2
851e26abfffffff,0,0|1,0|2
8526268bfffffff,0.03,2|36,3|86
852626bbfffffff,0,0|2,0|2
852626cbfffffff,0,0|2,0|2
851e26d3fffffff,0,0|1,0|1
852626c3fffffff,0,0|2,0|3
851e26dbfffffff,0,0|2,0|2
85262913fffffff,0,0|1,0|1
8526292bfffffff,0,0|1,0|1
8526290bfffffff,0,0|17,0|23
85262903fffffff,0,0|1,0|1
85262963fffffff,0,0|1,0|1
851e296bfffffff,0,0|2,0|2
8526293bfffffff,0,0|1,0|1
851e298bfffffff,0,0|1,0|1
852629abfffffff,0,0|3,0|3
85262973fffffff,0.4,1|4,2|5
8526297bfffffff,0,0|1,0|1
852629dbfffffff,0,0|3,0|4
851e29cbfffffff,0,0|2,0|2
8526281bfffffff,0,0|1,0|1
851e2803fffffff,0,0|1,0|1
851e2823fffffff,0,0|1,0|1
8526280bfffffff,0,0|2,0|2
851e281bfffffff,0,0|1,0|1
851e284bfffffff,0,0|4,0|4
8526285bfffffff,0,0|1,0|1
85262833fffffff,0,0|8,0|11
851e2863fffffff,0,0|2,0|2
8526283bfffffff,0,0|4,0|4
851e286bfffffff,0.25,1|4,1|4
851e2883fffffff,0,0|1,0|1
851e28a3fffffff,0,0|2,0|2
851e28abfffffff,0,0|1,0|1
851e289bfffffff,0,0|3,0|5
851e28bbfffffff,0,0|1,0|1
852628bbfffffff,0,0|1,0|1
851e28d3fffffff,0,0|1,0|1
852628c3fffffff,0,0|1,0|1
85262313fffffff,0,0|5,0|6
851e230bfffffff,0,0|3,0|3
851e2303fffffff,0,0|2,0|2
85262323fffffff,0,0|1,0|1
851e232bfffffff,0.04,1|24,1|26
851e2323fffffff,0.07,1|11,1|14
851e2313fffffff,0,0|1,0|1
851e231bfffffff,0,0|2,0|2
8526235bfffffff,0,0|1,0|1
851e233bfffffff,0,0|1,0|1
851e2363fffffff,0,0|1,0|1
8526234bfffffff,0,0|1,0|1
851e235bfffffff,0,0|1,0|1
85262393fffffff,0,0|2,0|2
852623abfffffff,0,0|1,0|1
851e237bfffffff,0,0|2,0|3
851e2373fffffff,0,0|1,0|1
852623a3fffffff,0,0|1,0|1
851e23abfffffff,0,0|1,0|1
85262373fffffff,0,0|1,0|1
852623b3fffffff,0,0|1,0|1
852623bbfffffff,0,0|1,0|1
851e2203fffffff,0,0|1,0|1
85262223fffffff,0,0|1,0|1
851e224bfffffff,0,0|1,0|1
8566220bfffffff,0.07,15|166,19|277
851e225bfffffff,0,0|4,0|7
851e2283fffffff,0,0|5,0|6
851e228bfffffff,0,0|1,0|3
851e227bfffffff,0,0|1,0|1
856622b3fffffff,0,0|12,0|15
851e22a3fffffff,0,0|1,0|1
851e229bfffffff,0,0|3,0|4
85262283fffffff,0,0|1,0|1
856622a3fffffff,0.2,1|3,1|5
85662273fffffff,0.25,1|3,1|4
851e2503fffffff,0,0|1,0|1
8526252bfffffff,0,0|6,0|9
85262523fffffff,0,0|1,0|1
851e2513fffffff,0,0|1,0|1
8526255bfffffff,0.14,1|4,1|7
85262553fffffff,0,0|1,0|1
851e253bfffffff,0,0|8,0|12
85262563fffffff,0,0|2,0|2
851e2533fffffff,0,0|1,0|1
8526254bfffffff,0,0|1,0|1
85262543fffffff,0,0|1,0|1
852625a3fffffff,0,0|5,0|5
852625abfffffff,0,0|2,0|2
85262573fffffff,0,0|7,0|7
8526258bfffffff,0,0|2,0|2
85262583fffffff,0,0|3,0|3
851e259bfffffff,0.5,1|2,1|2
852625d3fffffff,0,0|7,0|10
851e25c3fffffff,0,0|1,0|1
852625dbfffffff,0,0|1,0|1
856625a3fffffff,0,0|1,0|1
8566257bfffffff,0,0|2,0|2
851e25d3fffffff,0,0|1,0|1
8526246bfffffff,0,0|1,0|1
85262463fffffff,0,0|3,0|3
8526243bfffffff,0,0|1,0|2
8526244bfffffff,0,0|1,0|1
851e24a3fffffff,0,0|5,0|5
851e24abfffffff,0.03,3|71,3|95
8526247bfffffff,0,0|1,0|1
851e2493fffffff,0,0|1,0|1
851e24bbfffffff,0,0|2,0|2
852624cbfffffff,0,0|1,0|1
851e2e0bfffffff,0,0|3,0|3
85262e2bfffffff,0,0|5,0|5
851e2e2bfffffff,0,0|1,0|1
851e2e23fffffff,0,0|1,0|1
85662e43fffffff,0,0|3,0|3
851e2e4bfffffff,0,0|8,0|8
851e2e43fffffff,0,0|5,0|5
85262e5bfffffff,0,0|1,0|1
85262e53fffffff,0,0|1,0|1
851e2e6bfffffff,0.02,22|645,23|1099
851e2e63fffffff,0,0|7,0|7
851e2e5bfffffff,0,0|7,0|7
85962edbfffffff,0.27,4|11,4|15
851e2e7bfffffff,0,0|24,0|26
851e2eabfffffff,0,0|2,0|2
851e2ea3fffffff,0,0|3,0|8
85262e8bfffffff,0,0|15,0|48
85262edbfffffff,0,0|2,0|2
851e2ebbfffffff,0,0|1,0|1
85262eb3fffffff,0.04,1|24,1|25
85262ebbfffffff,0,0|2,0|3
851e2ed3fffffff,0,0|2,0|2
851e310bfffffff,0,0|1,0|1
852a312ffffffff,0,0|6,0|12
8566313bfffffff,0.09,51|143,87|983
851e3123fffffff,0,0|1,0|1
852a310ffffffff,0,0|27,0|29
852a3107fffffff,0,0|6,0|6
851e3113fffffff,0,0|1,0|1
852a316ffffffff,0,0|13,0|17
85663123fffffff,0,0|6,0|7
851e3163fffffff,0,0|3,0|4
852a314ffffffff,0,0|14,0|14
851e31a3fffffff,0,0|2,0|2
8526318bfffffff,0,0|5,0|7
85263183fffffff,0,0|1,0|1
851e319bfffffff,0,0|1,0|1
851e31c3fffffff,0,0|1,0|1
851e31cbfffffff,0,0|1,0|1
851e31d3fffffff,0.01,2|182,2|233
851e31dbfffffff,0,0|1,0|1
852a31c7fffffff,0,0|1,0|1
852a3017fffffff,0,0|7,0|8
852a302ffffffff,0.01,2|196,2|224
8526302bfffffff,0,0|1,0|1
851e3023fffffff,0.06,1|13,2|31
852a300ffffffff,0.01,4|221,4|313
852a3007fffffff,0,0|35,0|45
852a3057fffffff,0,0|51,0|54
852a306ffffffff,0,1|440,1|649
852a3067fffffff,0.02,56|2492,67|4030
85263063fffffff,0,0|1,0|1
852a304ffffffff,0,1|173,1|218
852a3047fffffff,0,0|190,0|216
851e3073fffffff,0,0|2,0|2
852a3077fffffff,0.01,8|559,8|733
852a30d7fffffff,0,0|19,0|19
851e30b3fffffff,0,0|1,0|1
852a30c7fffffff,0,0|33,0|34
852a30cffffffff,0,0|51,0|64
851e30d3fffffff,0,0|14,0|16
85262b1bfffffff,0,0|1,0|1
851e2b0bfffffff,0.33,1|3,1|3
85262b2bfffffff,0,0|9,0|12
85662b63fffffff,0.5,1|2,1|2
851e2b23fffffff,0,0|3,0|3
851e2b2bfffffff,0,0|3,0|3
85262b03fffffff,0,0|1,0|1
85262b53fffffff,0,0|3,0|3
85262b63fffffff,0,0|2,0|2
85262b3bfffffff,0,0|81,0|142
851e2b53fffffff,0.17,1|6,1|6
85262b4bfffffff,0,0|1,0|1
85262b43fffffff,0,0|1,0|1
851e2b83fffffff,0.2,1|4,1|5
852e2babfffffff,0,0|1,0|2
85262babfffffff,0,0|4,0|4
85262b7bfffffff,0,0|5,0|10
851e2b9bfffffff,0,0|6,0|7
851e2bcbfffffff,0,0|4,0|4
851e2bbbfffffff,0,0|2,0|3
851e2bd3fffffff,0,0|4,0|5
851e2bdbfffffff,0,0|1,0|1
851e2a0bfffffff,0,0|18,0|21
851e2a2bfffffff,0,0|1,0|1
851e2a1bfffffff,0,0|2,0|3
851e2a43fffffff,0,0|1,0|1
851e2a4bfffffff,0,0|1,0|1
85262a63fffffff,0,0|2,0|3
851e2a6bfffffff,0,0|1,0|1
851e2a5bfffffff,0,0|1,0|1
851e2a8bfffffff,0,0|8,0|9
851e2a7bfffffff,0,0|2,0|3
85262a73fffffff,0,0|4,0|9
851e2a93fffffff,0,0|1,0|1
851e2acbfffffff,0,0|2,0|2
851e2ac3fffffff,0,0|5,0|5
851e2abbfffffff,0.33,1|3,1|3
851e2ad3fffffff,0,0|15,0|16
85262ac3fffffff,0,0|5,0|6
851e2adbfffffff,0,0|4,0|4
851e2d0bfffffff,0.02,1|41,1|64
851e2d03fffffff,0,0|2,0|2
85262d1bfffffff,0,0|2,0|2
85262d03fffffff,0,0|1,0|1
851e2d43fffffff,0,0|2,0|6
85262d53fffffff,0,0|3,0|4
85262d3bfffffff,0,0|2,0|3
851e2d8bfffffff,0,0|1,0|1
851e2d73fffffff,0,0|2,0|2
85262da3fffffff,0,0|1,0|1
85262d8bfffffff,0,0|2,0|2
85262d83fffffff,0,0|15,0|34
851e2d93fffffff,0,0|2,0|2
851e2dcbfffffff,0,0|2,0|2
85262ddbfffffff,0,1|156,1|216
85262dd3fffffff,0,0|7,0|7
85262db3fffffff,0,0|1,0|2
85262dcbfffffff,0.01,1|61,1|68
85262c13fffffff,0,0|14,0|15
85262c1bfffffff,0,0|4,0|4
85262c23fffffff,0,0|6,0|7
85262c03fffffff,0.33,1|3,1|3
85262c0bfffffff,0,0|12,0|12
85262c5bfffffff,0,0|4,0|4
85262c53fffffff,0,0|20,0|23
85262c63fffffff,0,0|13,0|13
851e2c33fffffff,0,0|1,0|1
85262c33fffffff,0,0|1,0|1
851e2c6bfffffff,0,0|2,0|3
851e2c63fffffff,0,0|1,0|1
85262c4bfffffff,0,0|4,0|4
85262c43fffffff,0,0|1,0|1
85262c9bfffffff,0,0|78,0|92
85262c93fffffff,0,0|5,0|5
851e2c83fffffff,0,0|1,0|1
85262ca3fffffff,0.25,1|4,1|4
851e2c7bfffffff,0,0|4,0|5
85262cabfffffff,0,0|8,0|8
851e2c73fffffff,0,0|1,0|1
85262c73fffffff,0,0|2,0|2
85262c83fffffff,0,0|32,0|32
851e2c9bfffffff,0,0|1,0|1
85262cdbfffffff,0.03,5|211,6|238
85262cd3fffffff,0.01,8|796,9|1075
85662c93fffffff,0,0|2,0|2
85262cb3fffffff,0,0|7,0|7
85262ccbfffffff,0.01,1|77,1|111
85262cc3fffffff,0,0|206,0|232
851e2cdbfffffff,0,0|5,0|7
851e360bfffffff,0,0|1,0|1
851e3603fffffff,0,0|1,0|1
852a362ffffffff,0,0|16,0|16
852a3627fffffff,0,0|20,0|20
851e362bfffffff,0,0|4,0|4
852a360ffffffff,0,0|6,0|6
851e361bfffffff,0,0|8,0|8
852a3607fffffff,0.1,1|10,1|10
851e364bfffffff,0,0|10,0|15
851e3643fffffff,0,0|3,0|3
852a3667fffffff,0,0|8,0|8
851e363bfffffff,0,0|2,0|2
851e366bfffffff,0,0|14,0|15
852a3637fffffff,0,0|3,0|3
852a3647fffffff,0,0|3,0|3
851e365bfffffff,0,0|6,0|6
852a364ffffffff,0,0|109,0|199
851e368bfffffff,0,0|8,0|8
851e3683fffffff,0,0|1,0|1
852a36affffffff,0,0|12,0|14
852a36a7fffffff,0,0|6,0|6
851e3673fffffff,0,0|3,0|3
851e367bfffffff,0,0|1,0|1
856a36b7fffffff,0,0|1,0|1
8526368bfffffff,0,0|8,0|12
85263683fffffff,0,0|65,0|103
852a3687fffffff,0,0|3,0|3
851e3693fffffff,0,0|1,0|1
851e36c3fffffff,0,0|13,0|18
851e36b3fffffff,0,0|8,0|10
852a36b7fffffff,0,0|12,0|20
852636c3fffffff,0,0|1,0|1
852a3317fffffff,0.01,4|503,4|617
851e3303fffffff,0,0|1,0|1
852a3307fffffff,0,2|375,2|475
852a330ffffffff,0,0|132,0|163
851e3313fffffff,0,0|1,0|1
851e331bfffffff,0,0|1,0|1
8526330bfffffff,0,0|1,0|1
851e334bfffffff,0.01,1|47,1|77
851e3343fffffff,0.02,1|28,1|52
85a233d7fffffff,0.27,4|13,6|22
852a3357fffffff,0,0|19,0|27
852a3367fffffff,0,0|156,0|185
8526336bfffffff,0,0|3,0|7
852a336ffffffff,0,0|143,0|190
851e336bfffffff,0,0|4,0|4
852a334ffffffff,0,1|140,1|220
851e335bfffffff,0.01,1|80,1|121
852a3347fffffff,0,0|16,0|20
851e3353fffffff,0,0|3,0|3
852a3397fffffff,0.01,2|140,2|212
852a33a7fffffff,0,0|4,0|4
852a33affffffff,0,0|1,0|1
851e337bfffffff,0,0|1,0|1
851e33abfffffff,0,0|3,0|3
852a3377fffffff,0.05,1|19,1|21
852a338ffffffff,0,0|184,0|201
852a3387fffffff,0,0|79,0|87
851e339bfffffff,0,0|1,0|1
852a33d7fffffff,0.01,8|786,8|1128
851e33bbfffffff,0,0|2,0|2
852a33b7fffffff,0.04,1|24,1|26
852a33c7fffffff,0,0|56,0|59
852a33cffffffff,0,0|86,0|102
852a3217fffffff,0,0|13,0|13
851e320bfffffff,0,0|5,0|5
851e3203fffffff,0,0|11,0|12
